ICEBERG_YEAR,ICEBERG_NUMBER,SIGHTING_DATE,SIGHTING_TIME,SIGHTING_LATITUDE,SIGHTING_LONGITUDE,SIGHTING_METHOD,SIZE,SHAPE,SOURCE
2008,69,2/8/2008,1431,52.19,-53.84,R/V,LG,BLK,GPCD
2008,70,2/8/2008,1431,52.67,-53.95,R/V,SM,DOM,GPCD
2008,71,2/8/2008,1435,52.67,-54.1,R/V,MED,BLK,GPCD
2008,72,2/8/2008,1437,52.46,-53.56,R/V,SM,DOM,GPCD
2008,73,2/8/2008,1442,52.06,-53.91,R/V,MED,DD,GPCD
2008,74,2/8/2008,1443,51.93,-54.31,R/V,MED,DD,GPCD
2008,75,2/8/2008,1444,52.59,-54.57,R/V,SM,DOM,GPCD
2008,76,2/8/2008,1450,52.5,-54.44,R/V,SM,PIN,GPCD
2008,77,2/8/2008,1744,51.98,-54.56,R/V,SM,DOM,GPCD
2008,78,2/8/2008,1748,52.09,-54.35,R/V,SM,DOM,GPCD
2008,79,2/8/2008,1749,51.9,-53.61,R/V,SM,DD,GPCD
2008,80,2/8/2008,1752,51.78,-52.95,R/V,MED,DD,GPCD
2008,81,2/8/2008,1753,51.83,-53.77,R/V,SM,DD,GPCD
2008,82,2/8/2008,1755,51.65,-52.99,R/V,SM,DD,GPCD
2008,83,2/8/2008,1805,52.13,-52.43,R/V,SM,DD,GPCD
2008,84,2/8/2008,1911,51.56,-52.51,R/V,SM,DD,GPCD
2008,85,2/8/2008,1726,51.59,-55.78,R/V,SM,DD,GPCD
2008,86,2/8/2008,1634,48.48,-52.01,R/V,SM,DD,GPCD
2008,87,2/8/2008,1643,48.76,-51.68,R/V,SM,DD,GPCD
2008,88,2/8/2008,1726,50.47,-50.83,R/V,GR,DD,GPCD
2008,89,2/8/2008,1921,53.27,-52.27,VIS,LG,NTB,1502
2008,90,2/8/2008,1932,52.62,-51.6,R/V,MED,NTB,1502
2008,91,2/8/2008,1935,52.32,-52.47,R/V,VLG,NTB,1502
2008,92,2/8/2008,1942,51.86,-52.36,VIS,VLG,NTB,1502
2008,93,2/8/2008,1943,51.88,-52.45,R/V,VLG,NTB,1502
2008,94,2/9/2008,1650,54.23,-56.46,R/V,GEN,GEN,XJAR
2008,95,2/10/2008,1806,54.82,-52.8,RAD,RAD,RAD,1502
2008,96,2/10/2008,1814,54.74,-53.59,RAD,RAD,RAD,1502
2008,97,2/10/2008,1817,54.14,-53.9,RAD,RAD,RAD,1502
2008,97,3/10/2008,1912,51.66,-51.36,RAD,RAD,RAD,1501
2008,97,3/24/2008,1906,50.06,-50.61,RAD,GEN,GEN,1502
2008,97,4/5/2008,1403,48.21,-48.38,R/V,SM,DOM,GPCD
2008,98,2/10/2008,1825,54.55,-54.98,R/V,SM,NTB,1502
2008,98,3/8/2008,1404,52.85,-54.37,R/V,SM,TAB,GPCD
2008,99,2/10/2008,1830,54.18,-55.45,RAD,RAD,RAD,1502
2008,100,2/14/2008,1200,55.47,-57.94,R/V,GEN,GEN,XJAR
2008,100,3/8/2008,1404,52.87,-54.46,R/V,SM,TAB,GPCD
2008,101,2/14/2008,1200,55.68,-57.72,R/V,GEN,GEN,XJAR
2008,101,3/8/2008,1316,54.45,-54.04,RAD,GEN,GEN,GPCD
2008,101,3/10/2008,1831,54,-53.86,RAD,GEN,GEN,1501
2008,102,2/14/2008,1200,55.72,-57.67,R/V,GEN,GEN,XJAR
2008,102,3/8/2008,1316,54.21,-53.7,RAD,GEN,GEN,GPCD
2008,102,3/10/2008,1837,53.64,-53.36,RAD,GEN,GEN,1501
2008,103,2/13/2008,1740,51.08,-51.11,VIS,SM,NTB,1502
2008,104,2/13/2008,1758,51.02,-52.78,R/V,SM,NTB,1502
2008,105,2/13/2008,1803,51.02,-53.35,R/V,VLG,NTB,1502
2008,105,3/10/2008,1941,49.87,-50.94,RAD,VLG,NTB,1501
2008,105,3/28/2008,1548,47.61,-47.64,R/V,GEN,GEN,LYQI
2008,105,4/8/2008,1106,46.67,-46.63,RAD,GEN,GEN,GPCD
2008,106,2/13/2008,1806,51.02,-53.6,R/V,SM,NTB,1502
2008,107,2/13/2008,1807,51.02,-53.68,R/V,SM,NTB,1502
2008,107,3/11/2008,1958,49.51,-49.64,RAD,GEN,GEN,1501
2008,108,2/13/2008,1821,51.5,-53.53,R/V,SM,NTB,1502
2008,108,3/11/2008,1916,49.75,-48.94,RAD,GEN,GEN,1501
2008,109,2/13/2008,1824,51.43,-53.23,VIS,MED,NTB,1502
2008,109,3/5/2008,1946,49.99,-49.53,R/V,MED,DD,GPCD
2008,109,3/11/2008,1737,49.51,-48.67,R/V,SM,DOM,1501
2008,110,2/13/2008,1824,51.5,-53.18,R/V,MED,NTB,1502
2008,110,3/5/2008,1947,49.95,-49.57,R/V,GR,DD,GPCD
2008,111,2/13/2008,1826,51.5,-53,R/V,SM,NTB,1502
2008,112,2/13/2008,1830,51.5,-52.55,R/V,MED,NTB,1502
2008,112,3/11/2008,1752,50.34,-48.34,RAD,MED,NTB,1501
2008,113,2/13/2008,1842,51.5,-51.18,R/V,SM,NTB,1502
2008,114,2/13/2008,1909,52.13,-52.78,VIS,MED,DD,1502
2008,115,2/13/2008,1915,52,-53.47,R/V,MED,WDG,1502
2008,115,3/11/2008,2006,50.32,-49.32,R/V,LG,NTB,1501
2008,116,2/13/2008,1918,52,-53.7,R/V,SM,DOM,1502
2008,116,3/11/2008,2006,50.08,-49.32,R/V,SM,WDG,1501
2008,117,2/13/2008,1918,52,-53.7,R/V,LG,WDG,1502
2008,117,3/10/2008,1930,50.64,-50.79,VIS,LG,DD,1501
2008,117,3/27/2008,1309,48.87,-49.77,R/V,LG,DD,GPCD
2008,117,3/30/2008,1911,48.02,-48.55,R/V,MED,WDG,GPCD
2008,117,4/2/2008,1126,47.46,-47.92,R/V,LG,DD,GPCD
2008,117,4/9/2008,1512,46.1,-48.1,R/V,LG,DOM,1502
2008,117,4/10/2008,111,45.96,-48.43,SAT-HIGH,VLG,GEN,ENVI
2008,118,2/13/2008,1919,52,-53.8,R/V,MED,PIN,1502
2008,118,3/10/2008,1832,50.4,-49.92,VIS,MED,DD,1501
2008,118,3/25/2008,1919,49.66,-49.81,RAD,MED,DD,1502
2008,118,4/5/2008,1420,48.1,-48.13,R/V,SM,DOM,GPCD
2008,119,2/13/2008,1920,52,-53.88,R/V,SM,NTB,1502
2008,119,3/11/2008,2010,50.19,-49.77,RAD,GEN,GEN,1501
2008,119,3/25/2008,1909,49.7,-49.84,R/V,MED,NTB,1502
2008,119,4/5/2008,1336,48.2,-48.45,R/V,LG,PIN,GPCD
2008,120,2/13/2008,1931,52.5,-53.68,VIS,MED,DOM,1502
2008,121,2/13/2008,2030,53,-53.95,R/V,MED,NTB,1502
2008,121,3/10/2008,1914,51.54,-51.3,VIS,MED,NTB,1501
2008,121,3/25/2008,1904,49.88,-50.47,R/V,MED,DD,1502
2008,121,4/5/2008,1403,48.21,-48.4,R/V,SM,DD,GPCD
2008,122,2/13/2008,1739,50.99,-51.02,VIS,GR,NTB,1502
2008,123,2/13/2008,1747,51.02,-51.77,VIS,GR,NTB,1502
2008,124,2/13/2008,1803,50.98,-53.35,VIS,SM,NTB,1502
2008,124,3/1/2008,1647,49.51,-49.91,R/V,MED,DD,GPCD
2008,124,3/11/2008,1725,48.7,-48.55,RAD,GEN,GEN,1501
2008,125,2/13/2008,1810,51,-54.1,VIS,MED,PIN,1502
2008,125,3/10/2008,1430,50.22,-51.26,RAD,MED,PIN,1501
2008,125,3/23/2008,1815,49.14,-50.55,RAD,GEN,GEN,1502
2008,125,3/27/2008,1229,48.51,-49.37,R/V,SM,TAB,GPCD
2008,125,3/30/2008,1850,47.84,-48.12,R/V,SM,TAB,GPCD
2008,125,4/4/2008,1130,47,-47.49,R/V,SM,DD,GPCD
2008,125,4/6/2008,1649,46.5,-47.52,R/V,GR,TAB,GPCD
2008,125,4/9/2008,1507,45.68,-48.73,R/V,GR,NTB,1502
2008,126,2/13/2008,1817,51.68,-54.1,VIS,VLG,BLK,1502
2008,126,3/10/2008,1937,50.3,-51.43,R/V,LG,NTB,1501
2008,126,3/23/2008,1818,49.21,-51.29,RAD,LG,NTB,1502
2008,126,3/27/2008,1316,48.91,-50.19,R/V,LG,DD,GPCD
2008,126,3/30/2008,1931,48.04,-49.14,R/V,LG,DOM,GPCD
2008,126,4/2/2008,1050,47.28,-48.73,R/V,LG,DD,GPCD
2008,126,4/3/2008,1108,47.23,-48.67,RAD,LG,DD,GPCD
2008,126,4/9/2008,1058,46.93,-48.41,R/V,MED,DD,GPCD
2008,126,4/10/2008,1053,47,-48.4,R/V,SM,DD,GPCD
2008,126,4/12/2008,1229,46.94,-48.31,R/V,SM,BLK,GPCD
2008,127,2/13/2008,1833,51.58,-52.13,VIS,LG,PIN,1502
2008,128,2/13/2008,1905,51.97,-52.38,VIS,SM,BLK,1502
2008,129,2/13/2008,1914,51.88,-53.28,VIS,MED,DOM,1502
2008,130,2/13/2008,1916,51.93,-53.48,VIS,LG,BLK,1502
2008,130,3/10/2008,1927,50.71,-50.36,VIS,VLG,PIN,1501
2008,131,2/13/2008,1929,52.6,-53.89,VIS,VLG,PIN,1502
2008,131,3/10/2008,1929,50.89,-51.39,R/V,VLG,DD,1501
2008,131,3/23/2008,1848,49.74,-51.31,RAD,GEN,GEN,1502
2008,131,3/27/2008,1320,49.26,-50.76,R/V,LG,PIN,GPCD
2008,131,3/30/2008,2034,48.89,-50.27,RAD,LG,PIN,GPCD
2008,131,4/4/2008,1247,48.2,-49.18,R/V,MED,DD,GPCD
2008,131,4/5/2008,1343,48.04,-48.75,R/V,LG,WDG,GPCD
2008,131,4/8/2008,1549,47.54,-48.19,R/V,MED,PIN,GPCD
2008,131,4/10/2008,1124,47.32,-48.21,R/V,MED,DD,GPCD
2008,131,4/12/2008,1300,47.16,-47.98,R/V,MED,DD,GPCD
2008,131,4/14/2008,1009,47.01,-47.72,R/V,SM,DD,GPCD
2008,132,2/13/2008,1758,51.18,-52.55,R/V,SM,NTB,1502
2008,133,2/13/2008,1803,51.41,-53.09,R/V,SM,NTB,1502
2008,134,2/13/2008,1804,50.93,-53.62,R/V,MED,NTB,1502
2008,134,3/10/2008,1941,50.38,-51.3,VIS,MED,NTB,1501
2008,134,3/23/2008,1909,49.13,-51.47,RAD,GEN,GEN,1502
2008,134,3/27/2008,1320,48.96,-50.45,R/V,MED,TAB,GPCD
2008,134,3/30/2008,1950,48.33,-49.53,R/V,MED,BLK,GPCD
2008,134,4/3/2008,1811,47.57,-48.43,R/V,MED,DD,GPCD
2008,134,4/8/2008,1626,47.05,-47.93,R/V,MED,DD,GPCD
2008,134,4/9/2008,1107,47.01,-48.03,R/V,MED,WDG,GPCD
2008,135,2/13/2008,1808,51.02,-53.75,R/V,LG,BLK,1502
2008,135,3/10/2008,1939,50.04,-50.9,RAD,LG,BLK,1501
2008,135,3/23/2008,1755,48.93,-49.96,RAD,GEN,GEN,1502
2008,135,3/30/2008,1834,47.84,-47.66,R/V,MED,DD,GPCD
2008,135,4/4/2008,1605,47.08,-47.28,RAD,GEN,GEN,1502
2008,135,4/5/2008,1605,46.94,-47.11,R/V,SM,DD,GPCD
2008,135,4/6/2008,1712,46.53,-47.34,R/V,SM,DD,GPCD
2008,136,2/13/2008,1812,51.31,-54.2,R/V,LG,PIN,1502
2008,137,2/13/2008,1823,51.34,-53.4,R/V,SM,NTB,1502
2008,137,3/11/2008,1920,49.49,-48.62,VIS,SM,NTB,1501
2008,138,2/13/2008,1825,51.38,-53.23,R/V,VLG,NTB,1502
2008,138,3/10/2008,1939,49.97,-50.24,RAD,VLG,NTB,1501
2008,138,3/27/2008,1235,48.83,-49.38,R/V,MED,PIN,GPCD
2008,138,4/4/2008,1738,47.65,-47.82,RAD,GEN,GEN,1502
2008,138,4/5/2008,1453,47.55,-47.63,R/V,SM,DD,GPCD
2008,138,4/9/2008,1535,46.9,-48.12,RAD,GEN,GEN,1502
2008,139,2/13/2008,1828,51.74,-52.88,R/V,LG,NTB,1502
2008,139,3/5/2008,1949,49.88,-49.7,R/V,LG,DD,GPCD
2008,139,3/11/2008,1925,49.09,-48.98,RAD,GEN,GEN,1501
2008,139,3/15/2008,1312,48.87,-49.07,R/V,SM,DD,GPCD
2008,139,3/23/2008,1444,48.41,-47.68,RAD,GEN,GEN,1502
2008,140,2/13/2008,1829,51.17,-52.55,R/V,MED,NTB,1502
2008,140,3/5/2008,1952,49.68,-49.44,R/V,MED,DD,GPCD
2008,140,3/15/2008,1322,49.22,-49,R/V,MED,DD,GPCD
2008,141,2/13/2008,1831,51.76,-51.91,R/V,LG,PIN,1502
2008,142,2/13/2008,1836,51.33,-51.73,RAD,RAD,RAD,1502
2008,143,2/13/2008,1837,51.51,-51.84,R/V,LG,NTB,1502
2008,144,2/13/2008,1839,51.08,-51.29,R/V,SM,NTB,1502
2008,145,2/13/2008,1829,51.7,-52.63,R/V,LG,NTB,1502
2008,145,3/11/2008,1959,49.49,-48.62,RAD,GEN,GEN,1501
2008,146,2/13/2008,1834,51.92,-52.18,R/V,MED,NTB,1502
2008,147,2/13/2008,1834,51.21,-52,RAD,RAD,RAD,1502
2008,148,2/13/2008,1917,52.05,-53.48,R/V,MED,WDG,1502
2008,149,2/13/2008,1918,52.13,-53.8,R/V,LG,WDG,1502
2008,149,3/10/2008,1928,50.74,-50.66,R/V,VLG,DD,1501
2008,149,3/27/2008,1258,48.9,-49.29,R/V,MED,TAB,GPCD
2008,149,4/4/2008,1637,47.88,-47.84,RAD,GEN,GEN,1502
2008,149,4/5/2008,1452,47.67,-47.61,R/V,SM,TAB,GPCD
2008,149,4/6/2008,1841,47.46,-47.36,RAD,SM,TAB,GPCD
2008,149,4/10/2008,1002,46.23,-47.82,RAD,SM,TAB,GPCD
2008,149,4/11/2008,1005,46.03,-48.15,R/V,SM,DD,GPCD
2008,150,2/13/2008,1918,52.08,-53.63,R/V,SM,DOM,1502
2008,151,2/13/2008,1919,52.24,-53.76,R/V,MED,PIN,1502
2008,151,3/10/2008,1442,50.65,-49.86,RAD,GEN,GEN,1501
2008,152,2/13/2008,1920,52.36,-53.86,R/V,SM,NTB,1502
2008,153,2/13/2008,1923,52.24,-52.6,R/V,VLG,NTB,1502
2008,154,2/13/2008,1931,52.3,-53.71,R/V,GEN,GEN,1502
2008,154,3/10/2008,1444,50.91,-49.99,RAD,GEN,GEN,1501
2008,155,2/13/2008,2007,52.88,-51.41,RAD,RAD,RAD,1502
2008,156,2/13/2008,2014,52.86,-52.18,RAD,GEN,GEN,1502
2008,157,2/13/2008,2018,52.87,-52.56,RAD,GEN,GEN,1502
2008,158,2/13/2008,2024,52.98,-53.93,R/V,GEN,GEN,1502
2008,158,3/10/2008,1915,51.5,-51.22,VIS,MED,DD,1501
2008,158,3/25/2008,1900,49.94,-50.2,RAD,GEN,GEN,1502
2008,158,4/5/2008,1541,48.68,-48.5,RAD,GEN,GEN,1502
2008,158,4/10/2008,1142,48.18,-47.63,RAD,GEN,GEN,GPCD
2008,159,2/13/2008,2025,53.15,-53.94,R/V,MED,NTB,1502
2008,159,3/10/2008,1915,51.5,-51.2,VIS,SM,NTB,1501
2008,159,3/25/2008,1855,50.3,-50.28,RAD,GEN,GEN,1502
2008,159,4/5/2008,1352,48.93,-48.95,RAD,GEN,GEN,1502
2008,160,2/13/2008,2025,52.83,-53.41,RAD,GEN,GEN,1502
2008,161,2/13/2008,2031,52.78,-53.88,RAD,RAD,RAD,1502
2008,161,3/10/2008,1913,51.64,-51.42,RAD,RAD,RAD,1501
2008,161,3/25/2008,1857,50.26,-50.56,RAD,GEN,GEN,1502
2008,161,4/5/2008,1352,48.93,-48.95,RAD,GEN,GEN,1502
2008,162,2/13/2008,2032,52.75,-54.11,RAD,RAD,RAD,1502
2008,162,3/10/2008,1906,51.88,-52.26,RAD,GEN,GEN,1501
2008,162,3/24/2008,1356,51.49,-51.38,RAD,GEN,GEN,1502
2008,162,4/5/2008,1800,49.66,-50.17,RAD,GEN,GEN,1502
2008,162,4/15/2008,1335,48.3,-48.69,RAD,GEN,GEN,GPCD
2008,162,4/22/2008,1203,47.73,-46.9,RAD,GEN,GEN,GPCD
2008,162,5/2/2008,1524,47.93,-46.15,RAD,GEN,GEN,1502
2008,163,2/13/2008,2032,52.91,-54.16,R/V,SM,DOM,1502
2008,163,3/10/2008,1916,51.44,-51.18,R/V,SM,NTB,1501
2008,163,3/24/2008,1930,49.79,-51.7,VIS,GEN,GEN,1502
2008,163,4/5/2008,1352,48.19,-49.02,R/V,SM,DD,GPCD
2008,163,4/10/2008,1124,47.26,-48.28,R/V,SM,TAB,GPCD
2008,163,4/11/2008,1046,47.13,-48.16,R/V,SM,DD,GPCD
2008,163,4/12/2008,1257,47.11,-48.13,R/V,SM,DD,GPCD
2008,163,4/14/2008,1026,47.07,-47.99,R/V,BB,BLK,GPCD
2008,164,2/13/2008,2033,52.83,-54.18,RAD,GEN,GEN,1502
2008,165,2/13/2008,2034,52.78,-54.36,RAD,RAD,RAD,1502
2008,166,2/13/2008,2044,52.33,-54.68,RAD,GEN,GEN,1502
2008,166,3/10/2008,1917,51.43,-50.97,VIS,LG,DD,1501
2008,166,3/25/2008,1855,50.34,-50.26,RAD,GEN,GEN,1502
2008,166,4/5/2008,1352,48.95,-48.96,RAD,GEN,GEN,1502
2008,167,2/13/2008,2045,52.44,-54.45,RAD,GEN,GEN,1502
2008,167,3/10/2008,1918,51.24,-51.53,RAD,GEN,GEN,1501
2008,167,3/24/2008,1930,49.86,-51.75,VIS,GEN,GEN,1502
2008,167,4/5/2008,1538,48.77,-49.3,RAD,GEN,GEN,1502
2008,167,4/16/2008,1046,47.25,-47.24,R/V,SM,TAB,GPCD
2008,168,2/13/2008,2051,52.13,-54.35,RAD,GEN,GEN,1502
2008,168,3/10/2008,1927,50.86,-50.4,RAD,GEN,GEN,1501
2008,169,2/13/2008,2051,52.16,-54.32,RAD,GEN,GEN,1502
2008,169,3/10/2008,1441,50.96,-50.45,RAD,GEN,GEN,1501
2008,170,2/13/2008,2051,52.04,-55.27,RAD,RAD,RAD,1502
2008,171,2/13/2008,2052,51.93,-54.16,RAD,GEN,GEN,1502
2008,171,3/10/2008,1438,50.59,-50.94,RAD,GEN,GEN,1501
2008,171,3/25/2008,1920,49.36,-49.57,RAD,GEN,GEN,1502
2008,171,4/5/2008,1438,48.01,-47.66,R/V,SM,DOM,GPCD
2008,172,2/13/2008,2053,51.94,-54.29,RAD,GEN,GEN,1502
2008,172,3/10/2008,1931,50.65,-51.03,VIS,SM,WDG,1501
2008,172,3/25/2008,1913,49.5,-49.6,R/V,SM,DD,1502
2008,172,4/5/2008,1436,48.01,-47.77,R/V,MED,DOM,GPCD
2008,173,2/13/2008,2054,51.98,-54.38,RAD,RAD,RAD,1502
2008,173,3/10/2008,1931,50.54,-50.67,RAD,RAD,RAD,1501
2008,173,3/25/2008,1924,48.92,-49.76,RAD,RAD,RAD,1502
2008,173,3/27/2008,1231,48.5,-49.28,R/V,MED,DD,GPCD
2008,173,3/30/2008,1842,47.99,-48.07,R/V,LG,DD,GPCD
2008,173,4/5/2008,1408,47.59,-47.27,RAD,GEN,GEN,1502
2008,173,4/9/2008,1634,46.32,-47.43,RAD,GEN,GEN,1502
2008,174,2/13/2008,2054,51.65,-54.65,RAD,GEN,GEN,1502
2008,175,2/13/2008,2055,51.57,-54.28,RAD,GEN,GEN,1502
2008,175,3/10/2008,1922,51.1,-50.94,R/V,LG,NTB,1501
2008,175,3/25/2008,1902,49.55,-50.65,RAD,GEN,GEN,1502
2008,175,3/27/2008,1318,49.36,-50.44,R/V,LG,DD,GPCD
2008,175,4/4/2008,1751,48.12,-48.59,RAD,GEN,GEN,1502
2008,175,4/5/2008,1416,48.07,-48.33,R/V,MED,WDG,GPCD
2008,175,4/6/2008,1829,47.97,-47.98,RAD,MED,WDG,GPCD
2008,175,4/22/2008,1813,45.38,-46.2,VIS,SM,PIN,1501
2008,175,4/25/2008,809,45.21,-45.37,VIS,SM,GEN,SHIP
2008,176,2/13/2008,2055,51.77,-54.28,RAD,GEN,GEN,1502
2008,176,3/10/2008,1928,50.86,-51.11,VIS,MED,NTB,1501
2008,176,3/25/2008,1926,49.23,-50.48,RAD,GEN,GEN,1502
2008,176,3/27/2008,1316,48.94,-50.19,R/V,MED,DD,GPCD
2008,176,3/30/2008,1942,48.28,-49.36,R/V,MED,DD,GPCD
2008,176,4/3/2008,1110,47.45,-48.54,RAD,MED,DD,GPCD
2008,176,4/8/2008,1712,46.93,-48.13,R/V,MED,DOM,GPCD
2008,176,4/9/2008,1056,46.85,-48.32,R/V,MED,DD,GPCD
2008,177,2/13/2008,2058,51.61,-54.34,RAD,GEN,GEN,1502
2008,177,3/10/2008,1924,50.99,-50.91,R/V,LG,DD,1501
