ICEBERG_YEAR,ICEBERG_NUMBER,SIGHTING_DATE,SIGHTING_TIME,SIGHTING_LATITUDE,SIGHTING_LONGITUDE,SIGHTING_METHOD,SIZE,SHAPE,SOURCE
2009,82,3/18/2009,1152,47.16,-47.13,R/V,MED,DD,GPCD
2009,83,2/16/2009,1443,51.12,-53.34,R/V,SM,DD,GPCD
2009,83,3/5/2009,1515,49.57,-51.21,R/V,SM,TAB,GPCD
2009,83,3/11/2009,1341,49.13,-50.87,VIS,SM,NTB,2006
2009,83,3/14/2009,1617,48.46,-49.55,R/V,SM,TAB,GPCD
2009,83,3/17/2009,1201,48.03,-48.40,R/V,SM,TAB,GPCD
2009,84,2/16/2009,1446,51.28,-53.78,R/V,MED,TAB,GPCD
2009,84,3/11/2009,1335,49.13,-51.47,VIS,SM,NTB,2006
2009,84,3/17/2009,950,48.27,-49.37,RAD,SM,NTB,GPCD
2009,84,3/18/2009,1326,47.96,-48.64,R/V,SM,NTB,GPCD
2009,84,3/23/2009,1305,47.66,-47.88,R/V,SM,DOM,GPCD
2009,84,4/5/2009,1713,45.94,-48.23,R/V,GEN,GEN,GPCD
2009,85,2/16/2009,1451,51.02,-53.65,R/V,SM,TAB,GPCD
2009,85,3/5/2009,1518,49.54,-51.14,R/V,SM,TAB,GPCD
2009,85,3/11/2009,1450,49.05,-50.05,R/V,GEN,DOM,2006
2009,85,3/14/2009,1616,48.46,-49.46,R/V,SM,TAB,GPCD
2009,85,3/19/2009,1228,47.42,-47.67,R/V,SM,TAB,GPCD
2009,86,2/16/2009,1455,50.98,-54.03,R/V,BB,DOM,GPCD
2009,86,3/5/2009,1457,49.24,-51.74,R/V,GR,DOM,GPCD
2009,86,3/10/2009,1636,48.75,-50.21,R/V,SM,WDG,GPCD
2009,86,3/15/2009,1855,48.23,-48.65,R/V,SM,TAB,GPCD
2009,87,2/16/2009,1505,51.01,-54.56,R/V,LG,TAB,GPCD
2009,87,3/5/2009,1716,49.15,-52.47,R/V,MED,DD,GPCD
2009,87,3/7/2009,1946,48.97,-52.09,R/V,GEN,GEN,GPCD
2009,87,3/11/2009,1755,48.63,-51.05,VIS,LG,NTB,2006
2009,87,3/14/2009,1622,48.28,-50.36,R/V,MED,TAB,GPCD
2009,87,3/15/2009,1640,48.25,-49.89,R/V,MED,TAB,GPCD
2009,87,3/17/2009,1226,47.97,-49.39,R/V,MED,DD,GPCD
2009,87,3/18/2009,1248,47.71,-49.35,R/V,MED,TAB,GPCD
2009,87,3/19/2009,1250,47.43,-48.82,R/V,MED,DD,GPCD
2009,87,3/29/2009,1934,47.02,-48.67,RAD,MED,DD,GPCD
2009,87,3/31/2009,2005,46.87,-48.43,R/V,MED,DD,GPCD
2009,87,4/11/2009,2006,46.39,-47.80,R/V,MED,DD,GPCD
2009,87,4/13/2009,1440,46.22,-47.86,R/V,GEN,GEN,GPCD
2009,88,2/16/2009,1515,51.23,-54.15,R/V,MED,TAB,GPCD
2009,88,3/5/2009,1706,49.57,-52.72,R/V,SM,DD,GPCD
2009,88,3/11/2009,1659,48.85,-52.30,R/V,GEN,GEN,2006
2009,88,3/17/2009,947,48.34,-50.41,RAD,GEN,GEN,GPCD
2009,88,3/20/2009,1755,48.20,-49.70,R/V,MED,TAB,GPCD
2009,88,3/30/2009,2005,47.36,-48.50,R/V,LG,DD,GPCD
2009,88,4/10/2009,1519,46.53,-47.62,R/V,GEN,GEN,GPCD
2009,88,4/13/2009,1505,46.18,-47.87,R/V,GEN,GEN,GPCD
2009,89,2/16/2009,1515,51.26,-54.20,R/V,MED,TAB,GPCD
2009,89,3/11/2009,1328,49.09,-52.04,R/V,LG,NTB,2006
2009,89,3/17/2009,946,48.55,-50.51,RAD,LG,NTB,GPCD
2009,89,3/20/2009,1729,48.35,-49.95,R/V,MED,TAB,GPCD
2009,89,4/8/2009,1254,47.41,-48.88,R/V,LG,DD,GPCD
2009,89,4/10/2009,1432,47.31,-48.64,R/V,GEN,GEN,GPCD
2009,89,4/11/2009,1839,47.27,-48.43,R/V,GEN,GEN,GPCD
2009,90,2/16/2009,1519,51.11,-53.90,R/V,MED,TAB,GPCD
2009,90,3/5/2009,1652,50.06,-52.54,R/V,MED,DD,GPCD
2009,90,3/20/2009,1743,48.66,-49.40,R/V,LG,PIN,GPCD
2009,90,4/17/2009,1200,45.74,-45.51,SAT-HIGH,MED,RAD,ICC1
2009,91,2/16/2009,1520,51.10,-53.82,R/V,SM,DOM,GPCD
2009,91,3/5/2009,1653,50.06,-52.59,R/V,SM,DD,GPCD
2009,91,3/20/2009,1824,48.58,-49.06,R/V,SM,DD,GPCD
2009,92,2/16/2009,1154,49.09,-53.05,RAD,RAD,RAD,GPCD
2009,92,2/22/2009,2057,48.55,-52.92,R/V,MED,NTB,2001
2009,92,3/12/2009,1726,47.59,-51.35,RAD,MED,NTB,GPCD
2009,92,4/2/2009,1650,46.60,-50.84,R/V,MED,TAB,GPCD
2009,92,4/3/2009,959,46.58,-50.57,R/V,SM,TAB,GPCD
2009,92,4/5/2009,1624,46.60,-50.42,R/V,GEN,GEN,GPCD
2009,93,2/22/2009,2041,48.60,-52.71,R/V,MED,NTB,2001
2009,93,3/12/2009,1746,48.10,-50.41,RAD,MED,NTB,GPCD
2009,93,3/18/2009,1039,47.30,-49.21,R/V,MED,TAB,GPCD
2009,93,3/19/2009,2012,47.05,-49.16,R/V,LG,TAB,2006
2009,93,3/27/2009,1415,46.94,-49.33,RAD,LG,TAB,VCXF
2009,93,4/2/2009,1847,46.62,-49.19,R/V,LG,DD,GPCD
2009,93,4/3/2009,1229,46.53,-49.22,R/V,MED,DD,GPCD
2009,93,4/5/2009,1653,46.41,-49.07,R/V,MED,DD,GPCD
2009,93,4/30/2009,1924,45.38,-48.19,R/V,SM,NTB,2001
2009,93,5/5/2009,1537,44.72,-48.12,R/V,GR,NTB,2001
2009,94,2/22/2009,2029,48.64,-51.76,VIS,GR,GEN,2001
2009,94,3/5/2009,1356,48.69,-49.25,R/V,GR,DOM,GPCD
2009,94,3/7/2009,1803,48.40,-48.36,R/V,GR,BLK,GPCD
2009,95,2/22/2009,2030,48.65,-51.81,VIS,GR,GEN,2001
2009,95,3/5/2009,1356,48.69,-49.27,R/V,GR,DOM,GPCD
2009,96,2/22/2009,1147,48.55,-52.67,R/V,BB,DOM,GPCD
2009,96,3/12/2009,1746,48.01,-50.20,RAD,BB,DOM,GPCD
2009,96,3/16/2009,1915,47.73,-49.27,R/V,SM,TAB,GPCD
2009,96,3/17/2009,954,47.69,-49.27,R/V,LG,TAB,GPCD
2009,96,3/18/2009,1250,47.66,-49.47,R/V,LG,TAB,GPCD
2009,96,3/19/2009,1301,47.58,-49.34,R/V,LG,TAB,GPCD
2009,96,4/2/2009,1920,47.20,-49.20,R/V,LG,DD,GPCD
2009,96,4/3/2009,1249,47.18,-49.21,R/V,LG,BLK,GPCD
2009,96,4/5/2009,1731,47.04,-48.91,R/V,GEN,GEN,GPCD
2009,96,4/6/2009,1025,47.02,-48.90,R/V,GEN,GEN,GPCD
2009,96,4/7/2009,1157,47.07,-48.89,R/V,MED,TAB,GPCD
2009,96,4/10/2009,1527,46.93,-48.44,R/V,GEN,GEN,GPCD
2009,96,5/4/2009,1616,45.70,-45.63,R/V,SM,NTB,2001
2009,96,5/5/2009,1722,45.73,-45.49,R/V,MED,DOM,2001
2009,96,5/18/2009,1912,46.44,-41.57,R/V,GR,NTB,2001
2009,97,2/28/2009,1839,48.14,-48.41,R/V,MED,DD,GPCD
2009,98,2/28/2009,2006,48.72,-51.68,R/V,LG,DD,GPCD
2009,98,3/9/2009,2028,48.64,-49.25,R/V,LG,NTB,2006
2009,98,3/11/2009,1603,48.20,-48.42,R/V,MED,DD,GPCD
2009,98,3/17/2009,1125,47.56,-46.89,R/V,SM,DD,GPCD
2009,99,2/28/2009,2112,49.40,-51.40,R/V,LG,PIN,GPCD
2009,99,3/5/2009,1526,49.55,-50.73,R/V,MED,DD,GPCD
2009,99,3/10/2009,1626,48.96,-49.81,R/V,MED,DD,GPCD
2009,99,3/11/2009,1643,48.86,-50.10,R/V,MED,NTB,2006
2009,99,3/15/2009,1831,48.22,-48.64,R/V,SM,DD,GPCD
2009,100,2/28/2009,2020,49.39,-51.41,RAD,RAD,RAD,GPCD
2009,100,3/5/2009,1526,49.55,-50.73,R/V,SM,PIN,GPCD
2009,100,3/10/2009,1629,48.99,-49.92,R/V,SM,DD,GPCD
2009,100,3/11/2009,1613,48.87,-49.60,VIS,SM,BLK,2006
2009,100,3/15/2009,1831,48.18,-48.54,R/V,SM,DD,GPCD
2009,100,3/17/2009,1144,48.17,-47.69,RAD,SM,DD,GPCD
2009,101,2/28/2009,2113,49.40,-51.43,R/V,GR,TAB,GPCD
2009,101,3/5/2009,1533,49.63,-50.38,R/V,BB,DOM,GPCD
2009,102,3/1/2009,1333,54.17,-57.11,R/V,MED,DD,GPCD
2009,103,3/1/2009,1335,54.87,-57.37,R/V,MED,DOM,GPCD
2009,104,3/1/2009,1335,54.89,-57.42,R/V,MED,DD,GPCD
2009,105,3/1/2009,1335,55.07,-57.34,R/V,MED,PIN,GPCD
2009,106,3/1/2009,1335,55.11,-57.45,R/V,MED,DD,GPCD
2009,107,3/1/2009,1336,55.09,-56.88,R/V,MED,DD,GPCD
2009,108,3/1/2009,1337,54.88,-57.31,R/V,LG,DD,GPCD
2009,109,3/1/2009,1337,55.02,-57.16,R/V,MED,DD,GPCD
2009,110,3/1/2009,1337,54.86,-57.54,R/V,MED,DOM,GPCD
2009,111,3/1/2009,1337,54.76,-57.02,R/V,MED,DD,GPCD
2009,112,3/1/2009,1337,54.78,-56.95,R/V,MED,DD,GPCD
2009,113,3/1/2009,1337,54.75,-56.91,R/V,MED,TAB,GPCD
2009,114,3/1/2009,1338,54.73,-57.19,R/V,MED,DD,GPCD
2009,115,3/1/2009,1339,55.47,-57.63,R/V,MED,DD,GPCD
2009,116,3/1/2009,1339,55.29,-58.19,R/V,MED,DD,GPCD
2009,116,3/2/2009,1658,55.18,-57.93,R/V,MED,DOM,GPCD
2009,117,3/1/2009,1339,55.38,-58.03,R/V,MED,DD,GPCD
2009,117,3/2/2009,1636,55.12,-57.63,R/V,MED,DD,GPCD
2009,118,3/1/2009,1339,55.37,-57.93,R/V,MED,DD,GPCD
2009,118,3/2/2009,1644,55.13,-57.41,R/V,MED,PIN,GPCD
2009,119,3/1/2009,1339,55.27,-57.64,R/V,MED,DD,GPCD
2009,120,3/1/2009,1340,55.52,-57.18,R/V,MED,DD,GPCD
2009,121,3/1/2009,1340,55.35,-56.73,R/V,LG,DD,GPCD
2009,122,3/1/2009,1340,54.72,-55.51,R/V,MED,DD,GPCD
2009,123,3/1/2009,1341,54.78,-55.58,R/V,SM,TAB,GPCD
2009,124,3/1/2009,1341,54.80,-55.71,R/V,MED,DOM,GPCD
2009,125,3/1/2009,1341,54.53,-55.49,R/V,SM,TAB,GPCD
2009,126,3/1/2009,1341,54.67,-56.15,R/V,LG,TAB,GPCD
2009,127,3/1/2009,1341,54.42,-56.38,R/V,MED,TAB,GPCD
2009,128,3/1/2009,1342,54.74,-56.06,R/V,SM,DOM,GPCD
2009,129,3/1/2009,1343,55.07,-57.86,R/V,MED,DD,GPCD
2009,129,3/17/2009,1319,54.86,-57.27,RAD,MED,DD,GPCD
2009,130,3/1/2009,1343,55.10,-57.76,R/V,MED,DD,GPCD
2009,130,3/2/2009,1617,54.91,-57.53,R/V,MED,DD,GPCD
2009,131,3/1/2009,1343,55.16,-57.80,R/V,MED,DD,GPCD
2009,132,3/1/2009,1343,55.11,-57.86,R/V,MED,DD,GPCD
2009,132,3/2/2009,1612,54.86,-57.51,R/V,MED,DD,GPCD
2009,133,3/1/2009,1344,55.18,-57.40,R/V,MED,DD,GPCD
2009,134,3/1/2009,1344,55.50,-57.14,R/V,MED,DD,GPCD
2009,135,3/1/2009,1344,55.56,-57.01,R/V,MED,DOM,GPCD
2009,136,3/1/2009,1344,55.64,-56.96,R/V,MED,TAB,GPCD
2009,137,3/1/2009,1344,55.08,-58.01,R/V,MED,DD,GPCD
2009,138,3/1/2009,1344,55.18,-57.15,R/V,MED,TAB,GPCD
2009,139,3/1/2009,1345,55.23,-57.10,R/V,MED,DD,GPCD
2009,140,3/1/2009,1345,55.34,-56.89,R/V,MED,DD,GPCD
2009,141,3/1/2009,1345,55.32,-56.79,R/V,MED,TAB,GPCD
2009,142,3/1/2009,1345,54.70,-55.43,R/V,MED,PIN,GPCD
2009,143,3/1/2009,1345,54.53,-56.13,R/V,LG,TAB,GPCD
2009,144,3/1/2009,1345,54.11,-55.85,R/V,MED,DD,GPCD
2009,145,3/1/2009,1345,54.12,-55.77,R/V,MED,TAB,GPCD
2009,146,3/1/2009,1346,54.84,-55.13,R/V,MED,DOM,GPCD
2009,147,3/1/2009,1346,54.74,-55.25,R/V,MED,DD,GPCD
2009,148,3/1/2009,1346,55.36,-56.69,R/V,MED,PIN,GPCD
2009,149,3/1/2009,1348,55.36,-55.87,R/V,LG,DD,GPCD
2009,150,3/1/2009,1348,55.08,-55.49,R/V,MED,DD,GPCD
2009,151,3/1/2009,1351,54.98,-56.26,R/V,LG,TAB,GPCD
2009,152,3/1/2009,1351,55.24,-56.43,R/V,MED,DD,GPCD
2009,153,3/1/2009,1351,55.00,-56.40,R/V,MED,DD,GPCD
2009,154,3/1/2009,1352,54.46,-55.50,R/V,GR,DD,GPCD
2009,155,3/1/2009,1354,54.11,-56.24,R/V,SM,DD,GPCD
2009,156,3/1/2009,1354,54.16,-56.30,R/V,SM,PIN,GPCD
2009,157,3/1/2009,1356,54.48,-55.15,R/V,MED,DD,GPCD
2009,158,3/1/2009,1401,55.18,-55.25,R/V,MED,TAB,GPCD
2009,159,3/1/2009,1451,53.61,-55.29,R/V,MED,DD,GPCD
2009,160,3/1/2009,1510,54.07,-55.13,R/V,MED,DOM,GPCD
2009,161,3/1/2009,1512,54.00,-54.96,R/V,MED,DD,GPCD
2009,162,3/1/2009,1521,54.22,-55.85,R/V,GR,DD,GPCD
2009,163,3/1/2009,1521,54.25,-55.86,R/V,SM,DOM,GPCD
2009,164,3/1/2009,1521,54.24,-55.91,R/V,SM,DOM,GPCD
2009,165,3/1/2009,1521,54.18,-55.99,R/V,SM,TAB,GPCD
2009,166,3/1/2009,1521,54.21,-55.98,R/V,SM,TAB,GPCD
2009,167,3/1/2009,1522,54.24,-56.02,R/V,SM,WDG,GPCD
2009,168,3/1/2009,1522,54.18,-56.14,R/V,MED,DD,GPCD
2009,169,3/1/2009,1525,54.24,-56.26,R/V,MED,DD,GPCD
2009,170,3/1/2009,1526,54.38,-56.42,R/V,MED,TAB,GPCD
2009,171,3/1/2009,1526,54.30,-56.58,R/V,MED,DD,GPCD
2009,172,3/1/2009,1526,54.44,-56.53,R/V,MED,DD,GPCD
2009,173,3/1/2009,1526,54.31,-56.62,R/V,MED,TAB,GPCD
2009,174,3/1/2009,1527,54.27,-56.57,R/V,MED,DD,GPCD
2009,175,3/1/2009,1530,54.50,-56.71,R/V,MED,TAB,GPCD
2009,176,3/1/2009,1530,54.51,-56.74,R/V,MED,DD,GPCD
2009,177,3/1/2009,1530,54.62,-56.65,R/V,MED,DD,GPCD
2009,178,3/1/2009,1530,54.66,-56.39,R/V,MED,TAB,GPCD
2009,179,3/1/2009,1530,54.58,-56.36,R/V,MED,DD,GPCD
2009,180,3/1/2009,1530,54.56,-56.35,R/V,MED,TAB,GPCD
2009,181,3/1/2009,1530,54.54,-56.39,R/V,MED,PIN,GPCD
2009,182,3/1/2009,1530,54.51,-56.36,R/V,SM,TAB,GPCD
2009,183,3/1/2009,1530,54.55,-56.59,R/V,MED,DD,GPCD
2009,184,3/1/2009,1530,54.46,-56.56,R/V,SM,DOM,GPCD
2009,185,3/1/2009,1530,54.43,-56.57,R/V,MED,DD,GPCD
2009,186,3/1/2009,1530,54.47,-56.42,R/V,SM,TAB,GPCD
2009,187,3/1/2009,1530,54.51,-56.36,R/V,SM,DOM,GPCD
2009,188,3/1/2009,1530,54.48,-56.32,R/V,MED,DD,GPCD
2009,189,3/1/2009,1531,54.45,-56.31,R/V,SM,TAB,GPCD
2009,190,3/1/2009,1535,53.75,-55.16,R/V,LG,TAB,GPCD
2009,191,3/1/2009,1535,53.62,-55.07,R/V,MED,DD,GPCD
2009,192,3/1/2009,1535,53.56,-55.02,R/V,MED,DD,GPCD
2009,193,3/1/2009,1535,53.46,-54.84,R/V,MED,TAB,GPCD
2009,194,3/1/2009,1535,53.61,-54.69,R/V,MED,TAB,GPCD
2009,195,3/1/2009,1535,53.57,-54.69,R/V,MED,DD,GPCD
2009,196,3/1/2009,1535,53.44,-54.73,R/V,SM,DOM,GPCD
2009,197,3/1/2009,1535,53.07,-55.28,R/V,MED,DD,GPCD
2009,198,3/1/2009,1536,54.08,-56.02,R/V,MED,TAB,GPCD
2009,199,3/1/2009,1538,53.99,-55.56,R/V,MED,DD,GPCD
2009,200,3/1/2009,1543,52.94,-55.41,R/V,MED,DD,GPCD
2009,201,3/1/2009,1543,53.29,-54.79,R/V,MED,DD,GPCD
2009,202,3/1/2009,1543,53.27,-54.62,R/V,MED,TAB,GPCD
2009,203,3/1/2009,1543,53.28,-54.34,R/V,MED,DD,GPCD
2009,204,3/1/2009,1545,52.84,-54.74,R/V,MED,DD,GPCD
2009,205,3/1/2009,1545,52.78,-54.81,R/V,MED,TAB,GPCD
2009,206,3/1/2009,1553,53.36,-54.98,R/V,SM,DOM,GPCD
2009,207,3/1/2009,1559,53.55,-54.49,R/V,MED,TAB,GPCD
2009,208,3/1/2009,1617,52.77,-54.94,R/V,MED,DD,GPCD
2009,209,3/1/2009,1617,52.68,-54.90,R/V,LG,TAB,GPCD
2009,210,3/1/2009,1617,52.76,-55.00,R/V,MED,DOM,GPCD
2009,211,3/1/2009,1617,52.68,-54.97,R/V,LG,DD,GPCD
2009,212,3/1/2009,1617,52.61,-54.89,R/V,MED,DD,GPCD
2009,213,3/1/2009,1621,53.20,-55.08,R/V,SM,PIN,GPCD
2009,214,3/1/2009,1626,52.53,-54.48,R/V,MED,DD,GPCD
2009,215,3/1/2009,1637,52.62,-54.46,R/V,MED,TAB,GPCD
